date,tag,count,week,top
2016-12-28,1a,6,-5.0,False
2016-12-28,alqaeda,10,-5.0,False
2016-12-28,arab,4,-5.0,False
2016-12-28,arabic,34,-5.0,True
2016-12-28,bahrain,4,-5.0,False
2016-12-28,california,34,-5.0,True
2016-12-28,christ,8,-5.0,False
2016-12-28,christian,6,-5.0,False
2016-12-28,christians,7,-5.0,False
2016-12-28,donaldtrump,5,-5.0,False
2016-12-28,emaan,7,-5.0,False
2016-12-28,followback,7,-5.0,True
2016-12-28,holland,11,-5.0,False
2016-12-28,isis,21,-5.0,True
2016-12-28,islam,104,-5.0,True
2016-12-28,israel,6,-5.0,False
2016-12-28,italy,5,-5.0,False
2016-12-28,jesus,13,-5.0,False
2016-12-28,jihad,6,-5.0,False
2016-12-28,judaism,5,-5.0,False
2016-12-28,mohammadshaikh,6,-5.0,False
2016-12-28,mtv,4,-5.0,False
2016-12-28,muhammad,12,-5.0,True
2016-12-28,muslim,17,-5.0,True
2016-12-28,muslimah,7,-5.0,False
2016-12-28,muslims,4,-5.0,False
2016-12-28,netherlands,11,-5.0,False
2016-12-28,newjersey,7,-5.0,False
2016-12-28,newyork,5,-5.0,False
2016-12-28,nexit,11,-5.0,False
2016-12-28,nj,5,-5.0,False
2016-12-28,obama,5,-5.0,False
2016-12-28,obamasucks,6,-5.0,False
2016-12-28,quran,39,-5.0,True
2016-12-28,religion,12,-5.0,False
2016-12-28,rio2016,6,-5.0,False
2016-12-28,saudi,5,-5.0,False
2016-12-28,sydney,34,-5.0,True
2016-12-28,taliban,15,-5.0,True
2016-12-28,tourism,34,-5.0,True
2016-12-28,uganda,34,-5.0,True
2016-12-28,uk,6,-5.0,False
2016-12-28,unga,34,-5.0,True
2016-12-28,usa,7,-5.0,True
2016-12-28,video,5,-5.0,False
2016-12-28,wilders,11,-5.0,False
2016-12-28,younusalgohar,4,-5.0,False
2016-12-29,allah,7,-5.0,True
2016-12-29,alqaeda,5,-5.0,False
2016-12-29,arabic,56,-5.0,True
2016-12-29,arabs,6,-5.0,False
2016-12-29,bible,6,-5.0,False
2016-12-29,california,56,-5.0,True
2016-12-29,christianity,5,-5.0,True
2016-12-29,donaldtrump,9,-5.0,False
2016-12-29,god,5,-5.0,True
2016-12-29,is,8,-5.0,True
2016-12-29,isil,6,-5.0,False
2016-12-29,isis,6,-5.0,True
2016-12-29,islam,96,-5.0,True
2016-12-29,israel,7,-5.0,False
2016-12-29,jesus,7,-5.0,False
2016-12-29,jihad:,6,-5.0,False
2016-12-29,judaism,8,-5.0,False
2016-12-29,muhammad,8,-5.0,True
2016-12-29,muslim,28,-5.0,True
2016-12-29,quran,15,-5.0,True
2016-12-29,saudiarabia,5,-5.0,False
2016-12-29,shia,6,-5.0,False
2016-12-29,sunni,6,-5.0,False
2016-12-29,sydney,56,-5.0,True
2016-12-29,taliban,6,-5.0,True
2016-12-29,tourism,56,-5.0,True
2016-12-29,uganda,56,-5.0,True
2016-12-29,unga,56,-5.0,True
2016-12-29,usa,5,-5.0,True
2016-12-30,abubakralbaghdadi,4,-5.0,False
2016-12-30,ahmadiyya,5,-5.0,False
2016-12-30,allah,4,-5.0,True
2016-12-30,alqaeda,4,-5.0,False
2016-12-30,ambassador,2,-5.0,False
2016-12-30,arabic,29,-5.0,True
2016-12-30,arabs,2,-5.0,False
2016-12-30,blm,2,-5.0,False
2016-12-30,california,29,-5.0,True
2016-12-30,christianity,4,-5.0,True
2016-12-30,christians,4,-5.0,False
2016-12-30,comedy,2,-5.0,False
2016-12-30,donaldtrump,6,-5.0,False
2016-12-30,followback,7,-5.0,True
2016-12-30,german,4,-5.0,False
2016-12-30,is,6,-5.0,True
2016-12-30,isil,5,-5.0,False
2016-12-30,isis,14,-5.0,True
2016-12-30,islam,63,-5.0,True
2016-12-30,italy,4,-5.0,False
2016-12-30,japan,4,-5.0,False
2016-12-30,muhammad,10,-5.0,True
2016-12-30,muslim,12,-5.0,True
2016-12-30,new,2,-5.0,False
2016-12-30,newjersey,12,-5.0,False
2016-12-30,news,2,-5.0,False
2016-12-30,newyork,4,-5.0,False
2016-12-30,nj,4,-5.0,False
2016-12-30,quran,18,-5.0,True
2016-12-30,rio2016,7,-5.0,False
2016-12-30,shia,7,-5.0,False
2016-12-30,sunni,7,-5.0,False
2016-12-30,sydney,29,-5.0,True
2016-12-30,taliban,4,-5.0,True
2016-12-30,tourism,29,-5.0,True
2016-12-30,uganda,29,-5.0,True
2016-12-30,unga,29,-5.0,True
2016-12-30,usa,6,-5.0,True
2016-12-30,video,5,-5.0,False
2016-12-30,younusalgohar,4,-5.0,False
2016-12-30,عتيبه_ترفض_اسقاط_الولايه,5,-5.0,False
2016-12-31,01/01,20,-4.0,False
2016-12-31,2017,5,-4.0,False
2016-12-31,allah,7,-4.0,True
2016-12-31,arabic,52,-4.0,True
2016-12-31,bahrain,8,-4.0,False
2016-12-31,bible,7,-4.0,False
2016-12-31,california,51,-4.0,True
2016-12-31,christianity,6,-4.0,True
2016-12-31,egypt,8,-4.0,False
2016-12-31,god,7,-4.0,True
2016-12-31,iraq,9,-4.0,False
2016-12-31,is,7,-4.0,True
2016-12-31,isis,9,-4.0,True
2016-12-31,islam,83,-4.0,True
2016-12-31,jesus,5,-4.0,False
2016-12-31,jordan,8,-4.0,False
2016-12-31,lebanon,8,-4.0,False
2016-12-31,muhammad,8,-4.0,True
2016-12-31,muslim,18,-4.0,True
2016-12-31,quran,13,-4.0,True
2016-12-31,rio2016,6,-4.0,False
2016-12-31,saudi,6,-4.0,False
2016-12-31,sydney,51,-4.0,True
2016-12-31,syria,10,-4.0,False
2016-12-31,taliban,13,-4.0,True
2016-12-31,tourism,51,-4.0,True
2016-12-31,uganda,51,-4.0,True
2016-12-31,unga,51,-4.0,True
2016-12-31,usa,9,-4.0,True
2017-01-01,01/01,6,-4.0,False
2017-01-01,2017,7,-4.0,False
2017-01-01,allah,6,-4.0,True
2017-01-01,alqaeda,6,-4.0,False
2017-01-01,android:,3,-4.0,False
2017-01-01,arab,4,-4.0,False
2017-01-01,arabic,138,-4.0,True
2017-01-01,bacon,5,-4.0,False
2017-01-01,bible,5,-4.0,False
2017-01-01,california,137,-4.0,True
2017-01-01,christian,5,-4.0,False
2017-01-01,christianity,16,-4.0,True
2017-01-01,church,5,-4.0,False
2017-01-01,donaldtrump,5,-4.0,False
2017-01-01,followback,9,-4.0,True
2017-01-01,german,3,-4.0,False
2017-01-01,god,13,-4.0,True
2017-01-01,homelandsecurity,5,-4.0,False
2017-01-01,ios:,3,-4.0,False
2017-01-01,isis,8,-4.0,True
2017-01-01,islam,200,-4.0,True
2017-01-01,italy,5,-4.0,False
2017-01-01,japan,5,-4.0,False
2017-01-01,jesus,8,-4.0,False
2017-01-01,jihad,3,-4.0,False
2017-01-01,judaism,13,-4.0,False
2017-01-01,muhammad,11,-4.0,True
2017-01-01,muslim,20,-4.0,True
2017-01-01,muslims,5,-4.0,False
2017-01-01,newyorktimes,5,-4.0,False
2017-01-01,quran,23,-4.0,True
2017-01-01,religion,5,-4.0,False
2017-01-01,rio2016,4,-4.0,False
2017-01-01,russia,5,-4.0,False
2017-01-01,saudi,3,-4.0,False
2017-01-01,shia,5,-4.0,False
2017-01-01,sunni,4,-4.0,False
2017-01-01,sydney,137,-4.0,True
2017-01-01,taliban,8,-4.0,True
2017-01-01,tourism,137,-4.0,True
2017-01-01,uganda,137,-4.0,True
2017-01-01,unga,137,-4.0,True
2017-01-01,usa,6,-4.0,True
2017-01-02,2017,7,-4.0,False
2017-01-02,2017survivaltips,6,-4.0,False
2017-01-02,allah,15,-4.0,True
2017-01-02,alqaeda,8,-4.0,False
2017-01-02,arab,6,-4.0,False
2017-01-02,arabic,152,-4.0,True
2017-01-02,art,3,-4.0,False
2017-01-02,article,8,-4.0,False
2017-01-02,bahrain,2,-4.0,False
2017-01-02,beautiful,13,-4.0,False
2017-01-02,bible,10,-4.0,False
2017-01-02,california,152,-4.0,True
2017-01-02,ccot,2,-4.0,False
2017-01-02,church,1,-4.0,False
2017-01-02,comel,12,-4.0,False
2017-01-02,cute,13,-4.0,False
2017-01-02,dc,16,-4.0,False
2017-01-02,dsas,11,-4.0,False
2017-01-02,dutch,11,-4.0,False
2017-01-02,egypt,9,-4.0,False
2017-01-02,expired,9,-4.0,False
2017-01-02,followback,6,-4.0,True
2017-01-02,forever,1,-4.0,False
2017-01-02,god,6,-4.0,True
2017-01-02,greatbritain,6,-4.0,False
2017-01-02,holland,11,-4.0,False
2017-01-02,inspirasi,11,-4.0,False
2017-01-02,invasion,11,-4.0,False
2017-01-02,iraq,9,-4.0,False
2017-01-02,is,6,-4.0,True
2017-01-02,isis,28,-4.0,True
2017-01-02,islam,244,-4.0,True
2017-01-02,italy,6,-4.0,False
2017-01-02,jihad,13,-4.0,False
2017-01-02,jordan,2,-4.0,False
2017-01-02,judaism,8,-4.0,False
2017-01-02,lebanon,2,-4.0,False
2017-01-02,leninism,3,-4.0,False
2017-01-02,maga,11,-4.0,False
2017-01-02,manis,12,-4.0,False
2017-01-02,marxism,3,-4.0,False
2017-01-02,muhammad,11,-4.0,True
2017-01-02,music,2,-4.0,False
2017-01-02,muslim,40,-4.0,True
2017-01-02,muslimwomen,13,-4.0,False
2017-01-02,new,2,-4.0,False
2017-01-02,newjersey,7,-4.0,False
2017-01-02,notsogreatbritain,6,-4.0,False
2017-01-02,nyc,2,-4.0,False
2017-01-02,quran,37,-4.0,True
2017-01-02,rape,13,-4.0,False
2017-01-02,rio2016,7,-4.0,False
2017-01-02,sales,2,-4.0,False
2017-01-02,selfie,12,-4.0,False
2017-01-02,spirit212,11,-4.0,False
2017-01-02,sydney,152,-4.0,True
2017-01-02,syria,2,-4.0,False
2017-01-02,taliban,17,-4.0,True
2017-01-02,thereligionofgod,10,-4.0,False
2017-01-02,tourism,152,-4.0,True
2017-01-02,uganda,152,-4.0,True
2017-01-02,uk,8,-4.0,False
2017-01-02,unga,152,-4.0,True
2017-01-02,urdu,8,-4.0,False
2017-01-02,usa,21,-4.0,True
2017-01-02,ycot,2,-4.0,False
2017-01-02,درويش,1,-4.0,False
2017-01-03,ahmadiyya,14,-4.0,False
2017-01-03,alqaeda,4,-4.0,False
2017-01-03,arabic,38,-4.0,True
2017-01-03,arabs,5,-4.0,False
2017-01-03,bible,14,-4.0,False
2017-01-03,bokoharam,4,-4.0,False
2017-01-03,california,38,-4.0,True
2017-01-03,christianity,17,-4.0,True
2017-01-03,dsas,5,-4.0,False
2017-01-03,expired,17,-4.0,False
2017-01-03,fake,1,-4.0,False
2017-01-03,hadith,11,-4.0,False
2017-01-03,hinduism,13,-4.0,False
2017-01-03,inspirasi,6,-4.0,False
2017-01-03,is,27,-4.0,True
2017-01-03,isil,8,-4.0,False
2017-01-03,isis,43,-4.0,True
2017-01-03,islam,148,-4.0,True
2017-01-03,jihad:,5,-4.0,False
2017-01-03,judaism,29,-4.0,False
2017-01-03,lovemycountry,5,-4.0,False
2017-01-03,mom,1,-4.0,False
2017-01-03,muhammad,39,-4.0,True
2017-01-03,muslim,25,-4.0,True
2017-01-03,muslims,4,-4.0,False
2017-01-03,new,7,-4.0,False
2017-01-03,quran,61,-4.0,True
2017-01-03,rapefugees,22,-4.0,False
2017-01-03,rio2016,9,-4.0,False
2017-01-03,sex,1,-4.0,False
2017-01-03,shia,25,-4.0,False
2017-01-03,sikhism,4,-4.0,False
2017-01-03,spirit212,5,-4.0,False
2017-01-03,sunni,19,-4.0,False
2017-01-03,sydney,38,-4.0,True
2017-01-03,taliban,37,-4.0,True
2017-01-03,thereligionofgod,17,-4.0,False
2017-01-03,torah,7,-4.0,False
2017-01-03,tourism,38,-4.0,True
2017-01-03,uganda,38,-4.0,True
2017-01-03,uk,8,-4.0,False
2017-01-03,unga,38,-4.0,True
2017-01-03,usa,8,-4.0,True
2017-01-03,video,4,-4.0,False
2017-01-04,ahmadiyya,15,-4.0,False
2017-01-04,allah,3,-4.0,True
2017-01-04,alqaeda,6,-4.0,False
2017-01-04,arabic,138,-4.0,True
2017-01-04,art,3,-4.0,False
2017-01-04,bahrain,3,-4.0,False
2017-01-04,california,138,-4.0,True
2017-01-04,ccot,4,-4.0,False
2017-01-04,christianity,18,-4.0,True
2017-01-04,daesh,7,-4.0,False
2017-01-04,entrepreneur,1,-4.0,False
2017-01-04,followback,8,-4.0,True
2017-01-04,hinduism,9,-4.0,False
2017-01-04,immigration,6,-4.0,True
2017-01-04,is,51,-4.0,True
2017-01-04,isil,18,-4.0,False
2017-01-04,isis,50,-4.0,True
2017-01-04,islam,210,-4.0,True
2017-01-04,jordan,3,-4.0,False
2017-01-04,judaism,15,-4.0,False
2017-01-04,lebanon,3,-4.0,False
2017-01-04,love,4,-4.0,False
2017-01-04,mohammadshaikh,16,-4.0,False
2017-01-04,muhammad,12,-4.0,True
2017-01-04,muslim,29,-4.0,True
2017-01-04,muslims,4,-4.0,False
2017-01-04,newjersey,9,-4.0,False
2017-01-04,newyork,7,-4.0,False
2017-01-04,nj,9,-4.0,False
2017-01-04,peaceful,6,-4.0,False
2017-01-04,pvv,30,-4.0,False
2017-01-04,quran,33,-4.0,True
2017-01-04,religion,21,-4.0,False
2017-01-04,sydney,138,-4.0,True
2017-01-04,taliban,45,-4.0,True
2017-01-04,tourism,138,-4.0,True
2017-01-04,trump,3,-4.0,True
2017-01-04,uganda,138,-4.0,True
2017-01-04,unga,138,-4.0,True
2017-01-04,usa,4,-4.0,True
2017-01-05,ahmadiyya,10,-4.0,False
2017-01-05,allah,16,-4.0,True
2017-01-05,alnusra,7,-4.0,False
2017-01-05,alqaeda,22,-4.0,False
2017-01-05,arabic,99,-4.0,True
2017-01-05,atheism,11,-4.0,False
2017-01-05,bible,8,-4.0,False
2017-01-05,bokoharam,6,-4.0,False
2017-01-05,buddism,4,-4.0,False
2017-01-05,california,99,-4.0,True
2017-01-05,christianity,22,-4.0,True
2017-01-05,cute,12,-4.0,False
2017-01-05,donaldtrump,13,-4.0,False
2017-01-05,followback,9,-4.0,True
2017-01-05,gays,4,-4.0,False
2017-01-05,god,10,-4.0,True
2017-01-05,hinduism,12,-4.0,False
2017-01-05,is,18,-4.0,True
2017-01-05,isis,47,-4.0,True
2017-01-05,islam,162,-4.0,True
2017-01-05,jesus,9,-4.0,False
2017-01-05,judaism,13,-4.0,False
2017-01-05,mohammadshaikh,4,-4.0,False
2017-01-05,muhammad,9,-4.0,True
2017-01-05,muslim,35,-4.0,True
2017-01-05,newjersey,10,-4.0,False
2017-01-05,quran,35,-4.0,True
2017-01-05,rapefugees,5,-4.0,False
2017-01-05,religion,10,-4.0,False
2017-01-05,sikhism,11,-4.0,False
2017-01-05,sydney,99,-4.0,True
2017-01-05,syria,7,-4.0,False
2017-01-05,taliban,42,-4.0,True
2017-01-05,timeisnow,7,-4.0,False
2017-01-05,tourism,99,-4.0,True
2017-01-05,uganda,99,-4.0,True
2017-01-05,unga,99,-4.0,True
2017-01-05,usa,5,-4.0,True
2017-01-06,135,1,-4.0,False
2017-01-06,15,1,-4.0,False
2017-01-06,17,1,-4.0,False
2017-01-06,5,34,-4.0,False
2017-01-06,ahmadiyya,7,-4.0,False
2017-01-06,alnusra,9,-4.0,False
2017-01-06,alqaeda,11,-4.0,False
2017-01-06,altright,1,-4.0,False
2017-01-06,arab,8,-4.0,False
2017-01-06,arabic,36,-4.0,True
2017-01-06,atheism,7,-4.0,False
2017-01-06,california,36,-4.0,True
2017-01-06,deen,1,-4.0,False
2017-01-06,diversity,1,-4.0,False
2017-01-06,fire,1,-4.0,False
2017-01-06,followback,10,-4.0,True
2017-01-06,god,7,-4.0,True
2017-01-06,is,11,-4.0,True
2017-01-06,isis,25,-4.0,True
2017-01-06,islam,90,-4.0,True
2017-01-06,jihad,7,-4.0,False
2017-01-06,maga,12,-4.0,False
2017-01-06,muslim,20,-4.0,True
2017-01-06,newjersey,13,-4.0,False
2017-01-06,newyork,8,-4.0,False
2017-01-06,nj,7,-4.0,False
2017-01-06,quran,23,-4.0,True
2017-01-06,refugeeswelcome,1,-4.0,False
2017-01-06,religion,9,-4.0,False
2017-01-06,show,1,-4.0,False
2017-01-06,sikhism,8,-4.0,False
2017-01-06,sjw,1,-4.0,False
2017-01-06,sydney,36,-4.0,True
2017-01-06,taliban,26,-4.0,True
2017-01-06,tourism,36,-4.0,True
2017-01-06,truth,1,-4.0,False
2017-01-06,uganda,36,-4.0,True
2017-01-06,unga,36,-4.0,True
2017-01-06,yemen,10,-4.0,False
2017-01-07,136,1,-3.0,False
2017-01-07,152,1,-3.0,False
2017-01-07,295,1,-3.0,False
2017-01-07,5,42,-3.0,False
2017-01-07,78,1,-3.0,False
2017-01-07,africa,2,-3.0,False
2017-01-07,allah,15,-3.0,True
2017-01-07,alqaeda,2,-3.0,False
2017-01-07,arab,15,-3.0,False
2017-01-07,arabic,53,-3.0,True
2017-01-07,bahrain,2,-3.0,False
2017-01-07,berasal,1,-3.0,False
2017-01-07,california,53,-3.0,True
2017-01-07,christianity,16,-3.0,True
2017-01-07,communism,8,-3.0,False
2017-01-07,daesh,2,-3.0,False
2017-01-07,donaldtrump,4,-3.0,False
2017-01-07,egypt,2,-3.0,False
2017-01-07,followback,2,-3.0,True
2017-01-07,god,27,-3.0,True
2017-01-07,greencard,1,-3.0,False
2017-01-07,hadith,9,-3.0,False
2017-01-07,hinduism,13,-3.0,False
2017-01-07,hostage,8,-3.0,False
2017-01-07,influential,2,-3.0,False
2017-01-07,iraq,2,-3.0,False
2017-01-07,isis,22,-3.0,True
2017-01-07,isischan,2,-3.0,False
2017-01-07,islam,130,-3.0,True
2017-01-07,jordan,2,-3.0,False
2017-01-07,judaism,14,-3.0,False
2017-01-07,juden,8,-3.0,False
2017-01-07,lebanon,2,-3.0,False
2017-01-07,maga,23,-3.0,False
2017-01-07,mohammadshaikh,13,-3.0,False
2017-01-07,muhammad,6,-3.0,True
2017-01-07,muslim,37,-3.0,True
2017-01-07,new,2,-3.0,False
2017-01-07,newjersey,11,-3.0,False
2017-01-07,preacher,2,-3.0,False
2017-01-07,quran,34,-3.0,True
2017-01-07,religion,17,-3.0,False
2017-01-07,rio2016,3,-3.0,False
2017-01-07,segala,1,-3.0,False
2017-01-07,sharia,1,-3.0,False
2017-01-07,shia,3,-3.0,False
2017-01-07,sunni,3,-3.0,False
2017-01-07,sydney,53,-3.0,True
2017-01-07,syria,2,-3.0,False
2017-01-07,taliban,22,-3.0,True
2017-01-07,tourism,53,-3.0,True
2017-01-07,uganda,53,-3.0,True
2017-01-07,unga,53,-3.0,True
2017-01-07,usa,14,-3.0,True
2017-01-07,video,2,-3.0,False
2017-01-07,whatquransaysabout,2,-3.0,False
2017-01-07,words,1,-3.0,False
2017-01-07,کہنا_ہے_تم_سے,2,-3.0,False
2017-01-08,2a,7,-3.0,False
2017-01-08,5,8,-3.0,False
2017-01-08,allah,11,-3.0,True
2017-01-08,alqaeda,9,-3.0,False
2017-01-08,arab,14,-3.0,False
2017-01-08,arabic,46,-3.0,True
2017-01-08,bible,7,-3.0,False
2017-01-08,buddist,6,-3.0,False
2017-01-08,california,46,-3.0,True
2017-01-08,christianity,8,-3.0,True
2017-01-08,donaldtrump,4,-3.0,False
2017-01-08,dsas,4,-3.0,False
2017-01-08,egypt,4,-3.0,False
2017-01-08,god,12,-3.0,True
2017-01-08,greencard,4,-3.0,False
2017-01-08,guns4us,8,-3.0,False
2017-01-08,happy,6,-3.0,False
2017-01-08,hijab,8,-3.0,False
2017-01-08,hindu,7,-3.0,False
2017-01-08,iloveislam,4,-3.0,False
2017-01-08,immigration,4,-3.0,True
2017-01-08,iraq,4,-3.0,False
2017-01-08,isis,24,-3.0,True
2017-01-08,islam,121,-3.0,True
2017-01-08,jihad,7,-3.0,False
2017-01-08,judaism,9,-3.0,False
2017-01-08,lebanon,4,-3.0,False
2017-01-08,love,12,-3.0,False
2017-01-08,muhammad,5,-3.0,True
2017-01-08,muslim,26,-3.0,True
2017-01-08,muslims,11,-3.0,False
2017-01-08,newjersey,9,-3.0,False
2017-01-08,newyork,6,-3.0,False
2017-01-08,nj,7,-3.0,False
2017-01-08,photooftheday,6,-3.0,False
2017-01-08,pvv,10,-3.0,False
2017-01-08,quran,21,-3.0,True
2017-01-08,religion,10,-3.0,False
2017-01-08,rio2016,6,-3.0,False
2017-01-08,spirit212,4,-3.0,False
2017-01-08,sydney,46,-3.0,True
2017-01-08,taliban,17,-3.0,True
2017-01-08,terrorism,4,-3.0,False
2017-01-08,tourism,46,-3.0,True
2017-01-08,twitter,6,-3.0,False
2017-01-08,uganda,46,-3.0,True
2017-01-08,unga,46,-3.0,True
2017-01-08,us,5,-3.0,False
2017-01-08,usa,9,-3.0,True
2017-01-09,01-10,7,-3.0,False
2017-01-09,allah,8,-3.0,True
2017-01-09,alnusra,5,-3.0,False
2017-01-09,alqaeda,6,-3.0,False
2017-01-09,bacon,3,-3.0,False
2017-01-09,bahrain,2,-3.0,False
2017-01-09,bible,3,-3.0,False
2017-01-09,christian,16,-3.0,False
2017-01-09,christianity,7,-3.0,True
2017-01-09,church,8,-3.0,False
2017-01-09,citizenship,1,-3.0,False
2017-01-09,donaldtrump,5,-3.0,False
2017-01-09,followback,3,-3.0,True
2017-01-09,freethinker,3,-3.0,False
2017-01-09,god,12,-3.0,True
2017-01-09,h1b,8,-3.0,False
2017-01-09,hijab,2,-3.0,False
2017-01-09,hinduism,2,-3.0,False
2017-01-09,immigration,9,-3.0,True
2017-01-09,is,7,-3.0,True
2017-01-09,isis,16,-3.0,True
2017-01-09,islam,46,-3.0,True
2017-01-09,jesus,8,-3.0,False
2017-01-09,kafir,3,-3.0,False
2017-01-09,lebanon,2,-3.0,False
2017-01-09,love,4,-3.0,False
2017-01-09,mohammadshaikh,5,-3.0,False
2017-01-09,muhammad,19,-3.0,True
2017-01-09,muslim,11,-3.0,True
2017-01-09,new,2,-3.0,False
2017-01-09,newjersey,8,-3.0,False
2017-01-09,newyork,6,-3.0,False
2017-01-09,nj,10,-3.0,False
2017-01-09,prophet,3,-3.0,False
2017-01-09,quran,18,-3.0,True
2017-01-09,refugees,6,-3.0,False
2017-01-09,religion,11,-3.0,False
2017-01-09,rio2016,3,-3.0,False
2017-01-09,salafism,6,-3.0,False
2017-01-09,secular,8,-3.0,False
2017-01-09,sikhism,2,-3.0,False
2017-01-09,syria,2,-3.0,False
2017-01-09,taliban,16,-3.0,True
2017-01-09,uk,7,-3.0,False
2017-01-09,us,6,-3.0,False
2017-01-09,usa,7,-3.0,True
2017-01-09,video,2,-3.0,False
2017-01-10,ahmadiyya,6,-3.0,False
2017-01-10,alqaeda,9,-3.0,False
2017-01-10,arabic,18,-3.0,True
2017-01-10,california,21,-3.0,True
2017-01-10,christian,7,-3.0,False
2017-01-10,christianity,6,-3.0,True
2017-01-10,deen,12,-3.0,False
2017-01-10,edl,8,-3.0,False
2017-01-10,followback,9,-3.0,True
2017-01-10,ghcq,8,-3.0,False
2017-01-10,god,7,-3.0,True
2017-01-10,hijab,12,-3.0,False
2017-01-10,iman,12,-3.0,False
2017-01-10,immigrants,7,-3.0,False
2017-01-10,immigration,16,-3.0,True
2017-01-10,is,16,-3.0,True
2017-01-10,isil,7,-3.0,False
2017-01-10,isis,25,-3.0,True
2017-01-10,islam,102,-3.0,True
2017-01-10,i̇nvitetoislam,12,-3.0,False
2017-01-10,judaism,7,-3.0,False
2017-01-10,love,7,-3.0,False
2017-01-10,mi5,8,-3.0,False
2017-01-10,mi6,8,-3.0,False
2017-01-10,muhammad,26,-3.0,True
2017-01-10,muslim,37,-3.0,True
2017-01-10,muslimah,6,-3.0,False
2017-01-10,newjersey,21,-3.0,False
2017-01-10,newyork,16,-3.0,False
2017-01-10,nj,19,-3.0,False
2017-01-10,pegida,7,-3.0,False
2017-01-10,quran,41,-3.0,True
2017-01-10,shia,12,-3.0,False
2017-01-10,sunni,12,-3.0,False
2017-01-10,sydney,18,-3.0,True
2017-01-10,syria,6,-3.0,False
2017-01-10,taliban,26,-3.0,True
2017-01-10,tourism,18,-3.0,True
2017-01-10,uganda,18,-3.0,True
2017-01-10,uk,15,-3.0,False
2017-01-10,ukip,8,-3.0,False
2017-01-10,unga,18,-3.0,True
2017-01-10,usa,20,-3.0,True
2017-01-10,video,6,-3.0,False
2017-01-11,abubakralbaghdadi,2,-3.0,False
2017-01-11,afganistan,2,-3.0,False
2017-01-11,ahmadiyya,17,-3.0,False
2017-01-11,allah,4,-3.0,True
2017-01-11,alqaeda,5,-3.0,False
2017-01-11,alshabab,4,-3.0,False
2017-01-11,antichrist,4,-3.0,False
2017-01-11,arab,7,-3.0,False
2017-01-11,bacon,7,-3.0,False
2017-01-11,bible,7,-3.0,False
2017-01-11,bokoharam,9,-3.0,False
2017-01-11,book,2,-3.0,False
2017-01-11,california,2,-3.0,True
2017-01-11,christian,10,-3.0,False
2017-01-11,christianity,20,-3.0,True
2017-01-11,church,7,-3.0,False
2017-01-11,daesh,4,-3.0,False
2017-01-11,donaldtrump,5,-3.0,False
2017-01-11,followback,4,-3.0,True
2017-01-11,gb,3,-3.0,False
2017-01-11,god,21,-3.0,True
2017-01-11,humanrights,5,-3.0,False
2017-01-11,iloveislam,9,-3.0,False
2017-01-11,immigration,2,-3.0,True
2017-01-11,inners-selves,5,-3.0,False
2017-01-11,iran,3,-3.0,False
2017-01-11,iraq,7,-3.0,False
2017-01-11,is,12,-3.0,True
2017-01-11,isil,7,-3.0,False
2017-01-11,isis,43,-3.0,True
2017-01-11,islam,91,-3.0,True
2017-01-11,jesus,15,-3.0,False
2017-01-11,judaism,9,-3.0,False
2017-01-11,mohammadshaikh,2,-3.0,False
2017-01-11,muhammad,21,-3.0,True
2017-01-11,muslim,43,-3.0,True
2017-01-11,muslims,6,-3.0,False
2017-01-11,muslimsinbreeding,2,-3.0,False
2017-01-11,new,7,-3.0,False
2017-01-11,newjersey,10,-3.0,False
2017-01-11,newyork,7,-3.0,False
2017-01-11,nj,3,-3.0,False
2017-01-11,peaceful,10,-3.0,False
2017-01-11,prophet,3,-3.0,False
2017-01-11,quran,34,-3.0,True
2017-01-11,rapefugees,35,-3.0,False
2017-01-11,religion,6,-3.0,False
2017-01-11,rio2016,12,-3.0,False
2017-01-11,saudi,8,-3.0,False
2017-01-11,saudiarabia,5,-3.0,False
2017-01-11,sicko,2,-3.0,False
2017-01-11,syria,7,-3.0,False
2017-01-11,taliban,25,-3.0,True
2017-01-11,terrorism,8,-3.0,False
2017-01-11,uae,11,-3.0,False
2017-01-11,ukip,3,-3.0,False
2017-01-11,video,7,-3.0,False
2017-01-11,yemen,2,-3.0,False
2017-01-12,afganistan,2,-3.0,False
2017-01-12,afp,2,-3.0,False
2017-01-12,ahmadiyya,27,-3.0,False
2017-01-12,ahokermakinkalap,11,-3.0,False
2017-01-12,allah,23,-3.0,True
2017-01-12,alqaeda,11,-3.0,False
2017-01-12,arab,17,-3.0,False
2017-01-12,arabic,18,-3.0,True
2017-01-12,bahrain,2,-3.0,False
2017-01-12,buddist,6,-3.0,False
2017-01-12,california,18,-3.0,True
2017-01-12,christian,2,-3.0,False
2017-01-12,christianity,9,-3.0,True
2017-01-12,donaldtrump,9,-3.0,False
2017-01-12,edl,23,-3.0,False
2017-01-12,egypt,2,-3.0,False
2017-01-12,ghcq,23,-3.0,False
2017-01-12,god,27,-3.0,True
2017-01-12,hijab,11,-3.0,False
2017-01-12,hindu,6,-3.0,False
2017-01-12,immigrants,8,-3.0,False
2017-01-12,immigration,2,-3.0,True
2017-01-12,iraq,2,-3.0,False
2017-01-12,is,21,-3.0,True
2017-01-12,isis,48,-3.0,True
2017-01-12,islam,149,-3.0,True
2017-01-12,jesus,8,-3.0,False
