"fromuser","count"
"Diannarinratmom",79
"lovingmykids65",79
"ungubunugu1274",79
"HasamukhKeshod",79
"ktd101551",79
"Kacy1000",79
"LifecoachNV16",79
"Mattwoodnyc3",78
"pembasmi__pki",78
"loveunderlaw",78
"kwilli1046",78
"LoriSums",78
"Chirpinagin",78
"MannieMforever",78
"skness5561",78
"Tommy_Blackjack",78
"debilu2",78
"teakinrj",78
"Cheryl_P12",78
"sueludad",78
"DebraMMason1",78
"oklegacy",78
"Brendag38323989",78
"babernoori",78
"mjohnso27",78
"bbusa617",78
"Wndrvn",78
"suejohnston56",77
"paddo_ron",77
"meNabster",77
"wyodebbie",77
"LadyLiberTea",77
"OmaToSix",77
"DianaFry18",77
"myrudy321",77
"sokeijarhead",77
"Berseker1921",77
"erg010",77
"aurarivera11171",77
"_John_Shore",77
"claudioatena56",77
"LauraJean1005",77
"ericcvandiver",77
"revolution_fr",77
"MJoyce2625",76
"Caseysprout",76
"ben_watching",76
"Pelosi666",76
"BeachDreamin291",76
"Ez4u2say_Janis",76
"adellapasos",76
"JL02048628",76
"TruthTalkerUSA",76
"CamilleGtine",76
"jambie61",76
"ljkoolone",76
"Megaera17",76
"Donna_West",76
"MarkBraithwait2",76
"DavidWeingust",76
"MeRedWhiteBlue",76
"DeplorableSunny",76
"LucMatte9",76
"yvonne_erdmann",75
"MichelleBuer1",75
"bikerbd",75
"LyleKlich",75
"NormandChaput",75
"LSkisquire",75
"Anzers",75
"MarieTitus9",75
"suepeac",75
"rjber15",75
"Duxgirl27",75
"russelltim151",75
"djtmovement",75
"rachaelmontague",75
"drEmanuelJewish",75
"Vi44",75
"CtBrokerRoks",75
"_Unionistparty",75
"Jim_Peoples_",75
"LanceSilver1",75
"jhjulian1956",75
"kcolaizzo",75
"jojos444",75
"Keasmom",75
"Katie_Vannucci",75
"Heinzilla",74
"UdnSpeak4me",74
"genghisgalahad2",74
"kbari12",74
"JDowFamily",74
"randibaker01",74
"SaundraONeal9",74
"bulldoghill",74
"365REBEL365",74
"cloudwanderer3",74
"mtighe15",74
"Deplorecraft",74
"andrealetania1",74
"worldgoneweird",74
"Zwoodbutcher",74
"realmojesse5372",73
"01greenen",73
"CamilaTwoSpirit",73
"Nurse_Nett",73
"realityinACTION",73
"AntiLeft2701",73
"unlimited_abu",73
"sarahsside",73
"kenkircher1",73
"abdrrahmanhdr",73
"ju72047009",73
"sba1211",73
"Trish061616",73
"AmerPride777",73
"LovelyLowEnd",73
"aziaone1",73
"MarthaLynneOwe1",73
"ABPolitical",73
"MariannBenway",73
"MelissaFazli",73
"nickrock23",72
"Manitobagal",72
"bbdevices",72
"MattM3502",72
"Scipio236bc",72
"Franktmcveety",72
"abracadabraNY",72
"mejay227",72
"ScoutDrayton",72
"sylvesterbrenda",72
"blicqer",72
"srikki03",72
"Anastas91304215",72
"sunnyherring1",72
"Primusfan87",72
"KnudsenColleen",72
"RayGibbsMairII",72
"KamalShaqi",72
"ErinReagan6713",72
"kenfriend55",72
"cdwilso1953",72
"KatCapps",72
"Westxgal",72
"LDiamond39",72
"SilkyinWa",72
"Stayguam",71
"Dragonfly8996",71
"sue51684",71
"Limbaugh2016",71
"SunilKumarAus",71
"DanaRuxi123",71
"foolonthehillz",71
"SLindauer2011",71
"MarthaVineyard4",71
"DrWAVeSportCd1",71
"JackieEspinal4U",71
"LizatalbelJones",71
"Headerop1",71
"FieldRoamer",71
"jajones338",71
"kimvie",71
"gregfahlgren",71
"Rocketmissile",71
"madanabhat",71
"KulbariB",71
"thebestcloser",71
"rubylu18",71
"TangoChange",71
"R98250729",71
"tweetsdistilled",71
"richardcircle",71
"Tim_Price_71",71
"redhed67",71
"naenae61_grp",71
"1776_Pro2A",71
"msmithobx",71
"AlwaysIntegrity",71
"WhosFibbing",71
"orach24463_cj",71
"debralenora",70
"YesToRefugeesUK",70
"r1965rainey",70
"OldSouthernDem",70
"dopsdingers",70
"MunsingLaw",70
"johnabdu3",70
"norvilgirl",70
"kpisniki",70
"15_Athens",70
"kw_marc",70
"bella_ragazza_1",70
"maxger31",70
"bkindngood",70
"fritchee",70
"BigKahuna919191",70
"hrothenb",70
"speedprayers",70
"galaxygirlwings",69
"SteveWCarlson",69
"maucrews",69
"cut_the_crap_ec",69
"galerobinson16",69
"llarks",69
"TrayLo21",69
"drivn2xl",69
"NederlandsGrond",69
"kindprojects",69
"1099rock",69
"DaReal_PhilFlo",69
"WillSeattle",69
"LochTheScot",69
"akundra1609",69
"dstairs1",69
"MrAyeDee",69
"jolie_rene",69
"seethispotus",69
"CHI_RAQ_BOIZ",69
"NoahTalansky",69
"joeyyeo13",69
"sandi_childs",69
"bubbaMcDuffy",69
"pgrandee10",69
"DianeShamlin",69
"victory1261",69
"BrittColacicco",69
"QueenMaday",69
"OHenryHernandez",68
"Philosocrat",68
"SekoEngo",68
"roopavive",68
"onderick_onder3",68
"katerickey",68
"anghiari43",68
"retasue47",68
"nitroxnut",68
"jjrblackmon",68
"mom2kidz63",68
"RosaleeShawn",68
