"fromuser","count"
"vikingmom7",149
"TheMrsDarcy",149
"ThatJackDaniel",149
"SalwaSamra",149
"KorruptPolitik",149
"Morristhecat79",149
"onlytruthtweet",149
"Miaha15",148
"crankyallAnimal",148
"MariannBenway",148
"freeandfunny14",148
"dekelley14",148
"nancy73gg",148
"ArgoJournal",148
"BackOnTrackUSA",148
"SaveSMI",148
"Raz581",148
"Serafinos",148
"PennyTro",148
"RealSeanFintak",148
"pmswolfy",148
"LagrowJamie",147
"rescuetracker81",147
"250praveen",147
"grannycoo",147
"MulaMalcomX",147
"victorhauk",147
"LDiamond39",147
"phukkkterror144",147
"MamieNickles",147
"Bellis2488My",147
"TheMadHessian",147
"GideonHenry",147
"EJLandwehr",147
"DavidWeingust",147
"miner907",146
"SeekerofTruth0",146
"TeamTrumpTeX",146
"Inquirer27I6",146
"bfrasier1951",146
"sagaciousette",146
"Ez4u2say_Janis",146
"MarcDanDad",146
"TeamTrumpAZ",146
"GaryBDuglin",146
"GadflyMorse",146
"mhoward48",145
"Favstar_Bot",145
"PrTimF",145
"grandpooba5440",145
"DianaFry18",145
"Gupta_D1971",145
"RiggyQueen",145
"WheatSuzanne",145
"cut_the_crap_ec",145
"wallabemu7_62",145
"MarkByers17",144
"russmove",144
"LSUJEFF",144
"15_Athens",144
"Tim_Price_71",144
"bob_gemmill42",144
"BadassRho",144
"emyryly",144
"az_valentine",144
"Gamerben111",144
"BeAmerican4LIFE",144
"BearingTruth",144
"TrumpReady",143
"jselinger50",143
"terper9",143
"SMassadi",143
"PonteVedraMan",143
"benhatesevil",143
"Oma8612",143
"GaetaSusan",143
"thstonebooks",142
"BlgaethGaeth",142
"DonderolibtR",142
"loveunderlaw",142
"MaryAKoontz",142
"SnappyBHS",142
"janjanssen1533",142
"stopthatjunk",142
"IronmanL1",142
"SandraKayWard3",142
"JesseHotovcin",142
"JSilamianos",141
"afandouangel",141
"odemevol13",141
"jeazman",141
"BagBuern",141
"SergeHalytsky",141
"crewislife",141
"larkin_spring",141
"DearDesigns",141
"WhiskeyTango325",141
"Rightingtheship",141
"sylvesterbrenda",141
"Deplorecraft",141
"wolfgangfaustX",141
"lynn_weiser",141
"meanguitar",141
"heathrodgirs",140
"sstuart2016",140
"DeplorableJus",140
"oldstocknews",140
"svetlanagpiano",140
"CathieMarie2014",140
"alamgirizvi",140
"BarbaraRacek",140
"myrudy321",140
"narnie4",140
"ANOMALY1",140
"Gemacan70",140
"Cindy_52s",140
"LindaLawrey",140
"BobbyDuley53",140
"lightning_grl",140
"VonPreussen_Mat",140
"Kacy1000",140
"willie_c",139
"un_diverted",139
"AlwaystrumpOrg",139
"ju72047009",139
"jazz1294u",139
"OldmanLogan2008",139
"Mr_Holtzworth",139
"FrankieRusso1",139
"MessBusterAK",139
"erotao",139
"DiChristine",139
"rockynickydog",139
"DorH84607784",139
"mlong42947",138
"worldgoneweird",138
"OHenryHernandez",138
"intellwatch",138
"Camilian1Sabel",138
"Worldmuslimnews",138
"LovelyLowEnd",138
"mtighe15",138
"StayHopeful16",138
"horn_trump",138
"organic2016",138
"AmerPride777",138
"sn0wba111",138
"TOleary911",138
"usaforamericans",138
"pt_santy2",138
"Lyn1350",138
"clare6678",137
"MarkBraithwait2",137
"milley_steve",137
"ctrm045",137
"buongiorno9",137
"w0tn0t",137
"gearmeister",137
"sarcasticboy1",137
"wildwildwes55",137
"jhjulian1956",137
"Junaidi_yus",136
"Houstonbabe",136
"TamIMisledUs",136
"JenTromans",136
"peterdiane01",136
"a_sumbel",136
"FPurwatmo",136
"jgdeporre1",136
"FreedTV",136
"AliceCoven",136
"Lynn_Rose1",136
"servico3",136
"ZekiBashar",136
"RobertA87413263",136
"ProtectSaveUSA",135
"cyvillarreal",135
"ZarkoElDiablo",135
"ronavioleta",135
"BillAbeleven",135
"abracadabraNY",135
"PapaSaetan",135
"IrfanSabrina",135
"brigethemidget",135
"annmcc123",135
"FreeMeFromPC",135
"moosemyfrnds1",135
"nobby15",135
"01greenen",134
"naniof_two",134
"laurie6805",134
"LindaMo60594098",134
"AnnettePettigr2",134
"Chris_1791",134
"Sapphire80129",134
"noraconnor89",134
"satyapartii3111",134
"CarlosVFrVN",134
"R13579ric",134
"PA4TRUMP2016",134
"Zoompad",134
"TiaCarra",134
"magasouthern",134
"royand69",134
"martylawson",134
"CarolFoster13",133
"YCH7168",133
"Non_MSM_News",133
"Twitmcic",133
"Kristen61555019",133
"moscowlilac",133
"Pacojonesyyo",133
"SarimOmar",133
"revolution_fr",133
"lcaciola883",133
"tamaraleighllc",133
"ScoopDaa",133
"Pannie321",133
"Jaime4ou",133
"everlong554",133
"Scrufey21Me",133
"LochTheScot",133
"Lemasquevengeur",133
"Emerald2393",133
"WhosFibbing",133
"ealight461",133
"2053pam",133
"6549lmartin",133
"MonsterMarcia",132
"sunneversets100",132
"notbuyingthat54",132
"AJMcGuire4",132
"USAlivestrong",132
"scoobymamadooby",132
"BabyBoom4Trump",132
"CrossOtherSide",132
"Smart3DWeb",132
"ElinaBeauchamp",132
"NanaOxford",132
"Donnam8470Donna",132
"Catdog2many",132
"CommonSense1212",132
"jcr914",131
"UsaCat008",131
"SaundraONeal9",131
"CampDuOUI2018",131
"LauraJean1005",131
"RealFactsMatter",131
"Shallower_Mal",131
"ndylan1",131
"JimHumbert",131
"mom2kidz63",131
"wonderfullone",131
"NikoTheFarmer",131
"JMesarch",131
"MijnheerDoli",131
"windwens",131
"Philosocrat",131
"JJDJ1187",131
"PJKirk9",131
"akawhit1",131
"rafat777",131
"HarrellRyan1",131
"deal_waddy",131
"Het32000",131
"Demontialto",131
"Duxgirl27",131
"bikerbd",130
"rira6686",130
"FriendlyJMC",130
"Tokaise",130
"Singularity2039",130
"MariaLCX",130
"Pimp_Magnet",130
"gravy_bacon",130
"taylor____182",130
"drivn2xl",129
"kwilli1046",129
"RosaleeAdams",129
"awestllc",129
"EllenMorris1222",129
"realBethNeale",129
"rodeorosary",129
"tammywalt61",129
"RonJellison",129
"ReiserWilliam",129
"tstewart666",129
"freethnker2",129
"tweets1959",129
"nayvee99",129
"jobbers7",129
"tantestrain",129
"WahhabiccJATENG",129
"cassidyphoenyx",129
"TempletonTJones",129
"BruceNorrisSr",129
"cloudwanderer3",129
"TrumpTrainOnly",128
"LindaJoh11",128
"tyrelle123",128
"ckemp1542400",128
"DebLey1",128
"obannons19691",128
"djtmovement",128
"SickBoy36",128
"maz_doels",128
"gembonk_koplhak",128
"mattydetailer",128
"ThereseOSulliv2",128
"MarieTitus9",128
"ABPolitical",128
"WiccanMethusela",128
"_queazy_",127
"MunsingLaw",127
"MeJeffBond",127
"joeyyeo13",127
"ramburner1",127
"laineymel",127
"UK88TL",127
"JOEROWE409",127
"ElContador2000",127
"Skyior",127
"rockysrm77",127
"kpisniki",127
"Singerman2000",127
"reading0101",127
"solidreturns",127
"Canadiansparty1",127
"Bikers4America",127
"Chretien_fier",127
"bowhunter_va",127
"AlbionAwakes",126
"rayharvester",126
"LetsRoc137",126
"cccphunter40001",126
"28Brenton",126
"paulmeyer745",126
"mrbill665",126
"connieSuver",126
"sahilulu992093",126
"ewefunny",126
"saady76",126
"Blood362",126
"txlady706",126
"pkjmaf58",126
"melanieiscool29",126
"stefanie__92",126
"Wylie_H_Dallas",126
"noybsk2017",126
"MBjorklund1963",126
"debtfreedomnow1",126
"DagnyRed",126
"rmack2x",126
"zeldaright",125
"DanielleCC1",125
