"fromuser","count"
"GrgHowser1",23
"MaryAKoontz",23
"BelosFerenczy",23
"mommicality",23
"iyov",23
"MpressT",23
"Charlie2749",23
"LOrion",23
"JJohnson2u",23
"lrozen",23
"DanielTheTEMP",23
"WakeUpB4UDie",23
"HambySr",23
"zoombouse",23
"ChristaAllenFan",23
"Winter195",23
"graple12",23
"ClbRednax",23
"hlhs2002",23
"DavidLance3",23
"DebAlwaystrump",23
"Wylie_H_Dallas",22
"Berseker1921",22
"WheatSuzanne",22
"charlotta615",22
"SickBoy36",22
"beverlyNOTMYPRE",22
"S3nt13ntB31ng",22
"cadarmerah",22
"RLisMeh",22
"BombayFred",22
"smell3roses",22
"ConeMat",22
"Scrapla",22
"ElizabethClore",22
"RenneLindberg",22
"ccenters1",22
"shirleyvc725",22
"emortal_the",22
"NewBard",22
"cozyswimmer",22
"New1000AD",22
"DrLindaShelton",22
"newhorizons777",22
"CriUnChatUnChat",22
"paulmeyer745",22
"GaryFallon2",22
"nextPOTUS45",22
"Csoar2004",22
"nancy73gg",22
"DonderolibtR",22
"PiccolaDonnina",22
"CumInMyTailhole",22
"myrudy321",22
"gbmnyc",22
"srikki03",22
"cwsparker",22
"TheRealityPig",22
"_g_hawkins_",22
"Star2fireDenise",22
"JusticeXF9",22
"USA_First_2016",22
"fivestarmichael",22
"SparklyMarkley",22
"Lisaz_View",22
"vcapozzi2",22
"foodlover1958",22
"tomwoods55",22
"kw_marc",22
"LucMatte9",22
"formerleft",22
"MousseauJim",22
"kakabouie",22
"mwandel52",22
"FrankHiebler",22
"mikeyoranje88",22
"josiekoda",22
"lkdavolos",22
"HQ108",22
"mjvolzer",22
"Gregory__Adams",22
"IndivisibleCRIA",22
"Ireland0828",22
"Haley_Greentree",22
"JimHumbert",22
"JamesCa19693800",22
"survivorvoice",21
"Joannetrueblue",21
"susan1612",21
"IanMcKa89739255",21
"stockguy61",21
"jolie_rene",21
"T64Pamela",21
"idlavi",21
"talktoskirt",21
"lechefwayne",21
"VA4DJT",21
"Gwydion620",21
"VernonCrawfor13",21
"jsnyder555",21
"StevenDurack",21
"IndyK46220",21
"TrumpPumpsPoo",21
"JudithKto",21
"panethelion",21
"jerankin",21
"PDeniseGray1",21
"kindprojects",21
"NoTrump4me",21
"itunes65",21
"Ni35a_",21
"kimvie",21
"ocampoc10",21
"Jim_Peoples_",21
"OccupyDisabled",21
"Lindaco74692732",21
"wildhipichld",21
"CherlSands",21
"WillSeattle",21
"LindaLawrey",21
"woitekj",21
"CarmineZozzora",21
"Republican4Hil",21
"john_robert_smi",21
"sadsupremacist",21
"catsleftbaggage",21
"simonprajogo",21
"amorganfloyd13",21
"Sam10k",21
"Cowboys4Trump",21
"sleezygrowman",21
"AlcuinsLibrary",21
"SLObot60",21
"DeanLand",21
"SeekerTrump",21
"AmericanMOM01",21
"roopavive",21
"DemarkusDickey",21
"SENATOR_Malta",21
